registro_tipo,origem_fisica,localizacao,nome_arquivo,extensao,tamanho_bytes,periodo_snapshot,disponibilidade,familia_dado,classificacao_dado,linha_principal,linhas_aplicaveis,natureza,entidade_basica,granularidade,campos_chave_esperados,campos_status_esperados,campos_basicos_esperados,dados_pessoais_lgpd,fundamentacao,confianca_classificacao,usa_mcmv_financiada,usa_mcmv_cidades,usa_pro_moradia,usa_classe_media
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20240407.txt,Base_PJ_FGTS_20240407.txt,.txt,5346185,2024-04-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20240507.txt,Base_PJ_FGTS_20240507.txt,.txt,5404291,2024-05-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20240607.txt,Base_PJ_FGTS_20240607.txt,.txt,5453875,2024-06-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20240707.txt,Base_PJ_FGTS_20240707.txt,.txt,5491082,2024-07-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20240807.txt,Base_PJ_FGTS_20240807.txt,.txt,5549155,2024-08-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20240907.txt,Base_PJ_FGTS_20240907.txt,.txt,5595496,2024-09-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20241007.txt,Base_PJ_FGTS_20241007.txt,.txt,5654960,2024-10-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20241107.txt,Base_PJ_FGTS_20241107.txt,.txt,5694364,2024-11-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20241207.txt,Base_PJ_FGTS_20241207.txt,.txt,5744966,2024-12-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250107.txt,Base_PJ_FGTS_20250107.txt,.txt,5796422,2025-01-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250207.txt,Base_PJ_FGTS_20250207.txt,.txt,5798592,2025-02-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250307.txt,Base_PJ_FGTS_20250307.txt,.txt,5898107,2025-03-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250407.txt,Base_PJ_FGTS_20250407.txt,.txt,5947063,2025-04-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250507.txt,Base_PJ_FGTS_20250507.txt,.txt,6005644,2025-05-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250607.txt,Base_PJ_FGTS_20250607.txt,.txt,6061403,2025-06-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250707.txt,Base_PJ_FGTS_20250707.txt,.txt,6108607,2025-07-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250807.txt,Base_PJ_FGTS_20250807.txt,.txt,6142834,2025-08-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20250907.txt,Base_PJ_FGTS_20250907.txt,.txt,6189447,2025-09-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251007.txt,Base_PJ_FGTS_20251007.txt,.txt,6248572,2025-10-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251107.txt,Base_PJ_FGTS_20251107.txt,.txt,6291185,2025-11-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20251207.txt,Base_PJ_FGTS_20251207.txt,.txt,6334396,2025-12-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/ANTERIORES/Base_PJ_FGTS_20260107.txt,Base_PJ_FGTS_20260107.txt,.txt,6369332,2026-01-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sftp,raw/sftp/fabrica/GEFUS/FDS/Base_PJ_FGTS_20260107_0000.txt,Base_PJ_FGTS_20260107_0000.txt,.txt,6369332,2026-01-07,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sharepoint,raw/sharepoint/FGTS - PJ (Apoio PJ)/base_pj_fgts_2024_10.xlsx,base_pj_fgts_2024_10.xlsx,.xlsx,11067501,2024-10,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sharepoint,raw/sharepoint/FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_01_.xlsx,base_pj_fgts_2025_01_.xlsx,.xlsx,3964402,2025-01,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sharepoint,raw/sharepoint/FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_01_V2.xlsx,base_pj_fgts_2025_01_V2.xlsx,.xlsx,4040599,2025-01,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sharepoint,raw/sharepoint/FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_02 (1).xlsx,base_pj_fgts_2025_02 (1).xlsx,.xlsx,3802860,2025-02,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
dado,minio_sharepoint,raw/sharepoint/FGTS - PJ (Apoio PJ)/base_pj_fgts_2025_02.xlsx,base_pj_fgts_2025_02.xlsx,.xlsx,6087127,2025-02,minio,base_pj_fgts,empreendimentos/obras PJ FGTS,mcmv_financiada,mcmv_financiada,financiada,empreendimento_apf,empreendimento/APF por snapshot,NU_APF; CGC/CNPJ; agente financeiro; IBGE,SITUACAO_OBRA; SITUACAO_CONTRATO; PERCENTUAL_OBRA_REALIZADO,nome empreendimento; construtora; unidades financiadas/concluídas/entregues; início/término; valores; endereço; geolocalização,não na estrutura amostrada; contém dados de pessoa jurídica,"Base PJ FGTS contém APF, empreendimento, execução e status físico/contratual.",alta,True,False,False,False
